e1,e2,e3,e4
0.19868566120449307,-0.055305720468473867,0.0,0.0
0.1981678826602049,-0.055144559537212944,-0.05177785442881529,0.016116093126092294
0.19669375696553365,-0.05469038773713971,-0.09563471503830977,0.029301086881231314
0.19438400237356346,-0.05400349655527626,-0.13534074415871056,0.039388031305113716
0.19132615805824782,-0.05313099467122447,-0.1704436873728534,0.04786215710006518
0.1876289513718195,-0.052111028216560856,-0.1992769812699757,0.05413448836629669
0.1834127509788102,-0.050976732371849735,-0.2223430580309536,0.05929509610481497
0.17876469694113784,-0.04973104299574525,-0.2424623457362846,0.0652738415056336
0.1737586425209469,-0.0483622127331578,-0.25814309628280946,0.07160918475311184
0.1684871782874597,-0.04690940352943291,-0.2690033270659086,0.07367173561937727
0.1630052851229054,-0.045407729472489035,-0.27918598938952255,0.07649567007500983
0.1573598055569626,-0.04386225622268233,-0.28536196720475604,0.07805165490566042
0.15161042675463568,-0.04227821829006812,-0.2895759130279372,0.08035213835576084
0.14580536387063706,-0.040669817114888096,-0.2909303753719273,0.08048797916224168
0.13999739087845642,-0.039049959241385435,-0.2898669238461358,0.08149780818802424
0.13421760708602437,-0.03741507284053781,-0.2881114553970687,0.08199083189673863
0.12847148393726357,-0.03579700984412701,-0.28650085947901155,0.0798154677443416
0.1227809461367279,-0.034201847069755126,-0.28255292057455583,0.0797008096928467
0.11718349118906345,-0.03260768969286783,-0.27719257419188875,0.07971492799588331
0.11167110683489369,-0.031024636347534953,-0.2740458612250874,0.07859040653740423
0.10625915216764917,-0.029494856902861515,-0.2671496054993642,0.07438753792993974
0.10100413676586181,-0.028032915809912008,-0.2583519346793703,0.07180657136501112
0.09592167203608715,-0.0266145654046345,-0.24989453829809574,0.07002846916273966
0.09100238922435466,-0.02522676725361665,-0.2420337428751531,0.06875134593904547
0.08623800673248297,-0.023890804750151592,-0.23440450631201684,0.06484490440746019
0.08163265520405227,-0.0226190366809831,-0.22613064653105305,0.0623319025093891
0.077190503820858,-0.021403235278824297,-0.2180844917883747,0.05924823770649118
0.07293263651306525,-0.02023846539726806,-0.2077022389908996,0.05722875044913227
0.06884185856358527,-0.019116496749414884,-0.20137555595709875,0.05496811433618497
0.06489729895055833,-0.018036428684466557,-0.19308040534559517,0.053038692158647746
0.0611314236612872,-0.016990741484134885,-0.18350712358151733,0.05153002787451933
0.057556880097872236,-0.015997527847483026,-0.17394723275997953,0.047791335790666536
0.0541463802919674,-0.015068405035855026,-0.16710274783050333,0.04512094537213353
0.05086710917749747,-0.01418525873834442,-0.16082436361648988,0.04319368437892717
0.04772006138048747,-0.013325623483523999,-0.15388041608451028,0.042769841103114825
0.04472833542381317,-0.012503980369367724,-0.1452921795829193,0.03939447031251275
0.04188069160105763,-0.011733390356137186,-0.13947220269263444,0.037664531010541055
0.039152963689694724,-0.011012193734936762,-0.13330058844365675,0.03445513110950134
0.03656257173972893,-0.010336171354566255,-0.12573860655292213,0.03314710692754936
0.03412067192294982,-0.009696970036207854,-0.11845137512498922,0.03077302490829065
0.0318064714950647,-0.009090085795826819,-0.11296866766352215,0.029915399129812947
0.029624274081785112,-0.008515592689799834,-0.10525107366443659,0.027533911472885524
0.027588606870174483,-0.00795991853011851,-0.09831564749662608,0.028033504495246907
0.025670724681232052,-0.007423505970186868,-0.09347257139761676,0.02560775149791719
0.023860016767105915,-0.006917383415496759,-0.08759822001499719,0.02500450397109365
0.022158385410443238,-0.006404933012153718,-0.08256491565127042,0.026240536363210484
0.02054718611286631,-0.005893126989462971,-0.07855501410642268,0.024940065905864253
0.019030570343503063,-0.005412512664593448,-0.07310656282990165,0.02312136658108796
0.017610516766194694,-0.004957841140823729,-0.06889879490093512,0.02234578579588399
0.016278993463909177,-0.004523565262624295,-0.06425353532761668,0.02108180202405931
0.015036590966867385,-0.004129324930119596,-0.059986714376562424,0.018342231226410544
0.013887404361309906,-0.0037653226917983536,-0.05493194617918547,0.018057992605713693
0.012829975190518251,-0.003412989657037466,-0.05081097089997993,0.017175310870375042
0.01185286007925114,-0.0030718538945878598,-0.04690054022673104,0.016938265374585607
0.010942494725092384,-0.002739811401049958,-0.04413599518914462,0.016265983979204566
0.010084462533170448,-0.002427971848577495,-0.04166722400304904,0.01491797126804174
0.00928651857914702,-0.002159077168215974,-0.038127171399293745,0.01197149676811036
0.00855057605141023,-0.0019405720904485434,-0.035467081374385354,0.009879011008632697
0.007858310074276216,-0.0017487818209525766,-0.03375951633901615,0.009300015940963996
0.0072285051517269145,-0.0015641366042095726,-0.029220975915913917,0.009164505733336388
0.006657068745466044,-0.0013803243075330878,-0.027922664710173132,0.009216723934312096
0.006123055775706251,-0.0011958885498343226,-0.02547863226580624,0.009226851835564421
0.005626298484947509,-0.0010269411381375207,-0.02419709681006789,0.007667889334115768
0.005146927145074389,-0.0008718435507497849,-0.023740037177244135,0.00784186940465781
0.004674772092557415,-0.0007279268295881349,-0.023475468074453255,0.006549802711507199
0.0042284359928541435,-0.0005959324397945719,-0.021158141895873873,0.0066496362678490975
