t,wp_idx,des_q1,des_q2,leader_q1,leader_q2,leader_dq1,leader_dq2,foll_q1,foll_q2,foll_dq1,foll_dq2
6.26,1,0.6,-0.4,0.5812240528268714,-0.38748270179973837,0.028270556044650057,-0.01884703736253513,0.5812036283335378,-0.3874082287810796,0.028281591566545562,-0.0189189618274641
6.28,1,0.6,-0.4,0.5822805335181936,-0.3881870222606468,0.02023142256122131,-0.013487615043606155,0.582278774534214,-0.38812749930811224,0.0182160425590831,-0.012186515111498573
6.3,1,0.6,-0.4,0.5832158683218888,-0.3888105787964809,0.02594860934143116,-0.017299072891101178,0.5832098398531291,-0.3887504312810109,0.026349958737287175,-0.01762954234876099
6.32,1,0.6,-0.4,0.5840799062022373,-0.3893866040500778,0.027014960196961688,-0.01800997346066275,0.5840737762774275,-0.3893284936252283,0.02698899668697654,-0.018058487983507624
6.34,1,0.6,-0.4,0.5849399877127317,-0.3899599917237642,0.021121597599896805,-0.014081065067101023,0.5849336165574138,-0.38990385788621185,0.02111609173973121,-0.014129914084336627
6.36,1,0.6,-0.4,0.5857528639572829,-0.3905019092201621,0.020062666087174226,-0.013375110724693738,0.5857462984792177,-0.39044770814030827,0.020057880377093884,-0.013422844468747076
6.38,1,0.6,-0.4,0.5865389585216043,-0.39102597226307556,0.01708043791926793,-0.011386958614092372,0.5865322347186187,-0.39097370076191734,0.017077012710368766,-0.011428915210361884
6.4,1,0.6,-0.4,0.5872472632009353,-0.39149817538266396,0.01996208418743741,-0.013308056123303758,0.5872404240565561,-0.39144769827685966,0.019958850223900378,-0.013358661478082094
6.42,1,0.6,-0.4,0.5879539007041816,-0.3919692670515301,0.01495581207099874,-0.009970541381958032,0.5879469723450784,-0.39192063289412016,0.014953951004095911,-0.010009602340963885
6.44,1,0.6,-0.4,0.588590185936824,-0.3923934572066635,0.017593436681269656,-0.011728957785951627,0.5885832019112874,-0.3923465328601057,0.017591924715068936,-0.011776290024090056
6.46,1,0.6,-0.4,0.5891940688106894,-0.3927960457892746,0.016530050866744563,-0.011020033910275201,0.5891870541874922,-0.39275078955918474,0.016529243887646997,-0.011065757552165306
6.48,1,0.6,-0.4,0.5897775568908241,-0.39318503784272946,0.014369984006394887,-0.009579989338020999,0.5897834672080037,-0.39315009635828163,0.01293282283881108,-0.008658720505201159
6.5,1,0.6,-0.4,0.5902867257240301,-0.393524483731573,0.018351006549103058,-0.012234004362222798,0.5902887250381423,-0.39348840019750403,0.018692662472848155,-0.012516007858105364
6.5200000000000005,1,0.6,-0.4,0.5908145504114435,-0.3938763668565458,0.012546184664829228,-0.008364123110743494,0.5908162049536967,-0.393841607988542,0.012522706813594152,-0.008385413324732848
6.54,1,0.6,-0.4,0.5912867650019473,-0.39419117658358527,0.014856397184990183,-0.009904264787987794,0.5912880167828489,-0.3941575642540286,0.014844445961232314,-0.009940853088019343
6.5600000000000005,1,0.6,-0.4,0.591767911367515,-0.3945119408273281,0.010402884387648074,-0.006935256259840433,0.5917687754255684,-0.39447953565828614,0.010394501005928411,-0.00696137004086945
6.58,1,0.6,-0.4,0.5922010665993499,-0.3948007109819186,0.012208673857792847,-0.008139115904515989,0.5922015982588859,-0.3947694266389407,0.012199315436289132,-0.008170727748520262
6.6000000000000005,1,0.6,-0.4,0.592631561646802,-0.39508770768025214,0.009329441835268522,-0.00621962789136056,0.5926317787625391,-0.3950575695296708,0.009322633990662542,-0.0062444854039517845
6.62,1,0.6,-0.4,0.5930083492798243,-0.39533889943563394,0.012141622066504869,-0.00809441470953205,0.5930083056315766,-0.39530979413031025,0.01213322961345143,-0.008127718408036364
6.640000000000001,1,0.6,-0.4,0.5933665469738246,-0.395577697898329,0.011445508680616216,-0.0076303391196377995,0.5933662681727436,-0.39554960047029575,0.011438007336594648,-0.007662569374877042
6.66,1,0.6,-0.4,0.5937161529011262,-0.39581076851655816,0.00977474207881316,-0.006516494719281295,0.5937156570839893,-0.39578368027089117,0.009768684741552444,-0.006544731733222498
6.68,1,0.6,-0.4,0.5940643274565417,-0.396042884886868,0.007371349343463812,-0.004914232896589071,0.594063628296912,-0.3960168277581567,0.007367057553026017,-0.004936090137480273
6.7,1,0.6,-0.4,0.5943916836967353,-0.3962611223803627,0.007132552653728572,-0.004755035103268832,0.5943908061088976,-0.3962360607199017,0.007128670480975374,-0.004776735894050491
6.72,1,0.6,-0.4,0.5947010112019265,-0.3964673407171882,0.006736390293457538,-0.004490926863094808,0.5946999769538228,-0.39644324404232095,0.006732984020480184,-0.0045119528799826055
6.74,1,0.6,-0.4,0.5949646383857264,-0.3966430921730871,0.009546990124080328,-0.006364660080971913,0.5949720690102167,-0.3966255942108586,0.008588283561426574,-0.005755700059798424
6.76,1,0.6,-0.4,0.5952441259123834,-0.39682941719088644,0.005852476313797476,-0.0039016508769443518,0.5952435327902391,-0.3968075367061182,0.006665115167544512,-0.004467152776533648
6.78,1,0.6,-0.4,0.5954943408408078,-0.39699622714319777,0.007056485472248311,-0.004704323647979033,0.5954948757663738,-0.39697600662584964,0.006912385167715994,-0.004633243097756083
6.8,1,0.6,-0.4,0.5957328485048101,-0.39715523225255983,0.00652334416517944,-0.004348896110153287,0.5957390195311336,-0.3971396634169924,0.005871300441288439,-0.00393572085303515
6.82,1,0.6,-0.4,0.5959586745412977,-0.3973057829435782,0.006184273731951656,-0.004122849154659051,0.5959579485545908,-0.3972864293673798,0.006884672998066159,-0.004615373221372969
6.84,1,0.6,-0.4,0.5961778226626144,-0.39745188169114903,0.005271074044101785,-0.0035140493631686757,0.5961772135988528,-0.3974334313519819,0.005243760995059285,-0.0035155914877659043
6.86,1,0.6,-0.4,0.5963798983989252,-0.3975865988487156,0.0055617611793209246,-0.0037078407861830566,0.5963791788423038,-0.39756884551896515,0.005559923579315777,-0.003727844356913942
6.88,1,0.6,-0.4,0.5965797093905488,-0.3977198061764893,0.004332286864636818,-0.0028881912438376064,0.596582794371299,-0.397705376517477,0.0038972359054082195,-0.0026132313294835695
6.9,1,0.6,-0.4,0.5967604022763588,-0.3978402681003877,0.004992007660875181,-0.003328005107179873,0.5967624038213737,-0.3978258203243801,0.0050731677282526005,-0.003402006911324938
6.92,1,0.6,-0.4,0.596936086232481,-0.3979573907378258,0.004224168235285201,-0.00281611215727115,0.5969336748521458,-0.39794068104454083,0.004684084422417072,-0.0031413333568780857
6.94,1,0.6,-0.4,0.5970973682300775,-0.39806491206957895,0.004536711594056386,-0.0030244743961191922,0.5970958430223825,-0.3980494452547547,0.004441015006402163,-0.002978545574172894
6.96,1,0.6,-0.4,0.5972510161847058,-0.3981673440393529,0.004202823383431323,-0.0028018822557558613,0.5972494362662399,-0.39815246613278604,0.00420596146450819,-0.002821110143323098
6.98,1,0.6,-0.4,0.5974000835485674,-0.3982667222819489,0.00358561636724878,-0.0023904109118677713,0.5973949062954869,-0.39825004581434276,0.003983526017330624,-0.0026721150105418565
7.0,1,0.6,-0.4,0.5975369413084887,-0.3983579607885832,0.0038496508879495087,-0.0025664339254117315,0.5975326827954915,-0.3983424717272451,0.0037728474112118868,-0.0025309843509641744
7.0200000000000005,1,0.6,-0.4,0.597670530602888,-0.39844702031820295,0.0032097157856416925,-0.0021398105241399804,0.5976663886349425,-0.3984321736474377,0.0032159802037099172,-0.0021575770331122863
7.04,1,0.6,-0.4,0.5977967377801027,-0.3985311584363661,0.0030508092843537504,-0.0020338728565378016,0.5977950514448975,-0.39851849895345914,0.00279697015211592,-0.0018766084445869542
7.0600000000000005,1,0.6,-0.4,0.5979206744221759,-0.39861378286443466,0.0023780563957315065,-0.0015853709311120581,0.5979189663054747,-0.3986016452058618,0.0023821118298826757,-0.0015983876905380917
7.08,1,0.6,-0.4,0.5980300379241171,-0.3986866918657471,0.0030889014882579183,-0.002059267658894793,0.5980311280688559,-0.39867691122751686,0.0027803803170036376,-0.0018657738563393027
7.1000000000000005,1,0.6,-0.4,0.598136886210895,-0.39875792405694993,0.0025667908619751156,-0.001711193908315263,0.5981373324600479,-0.3987481850310189,0.002620766559557265,-0.0017588005323425967
7.12,1,0.6,-0.4,0.5982353867729158,-0.39882359109831433,0.002711172108399877,-0.001807448072366543,0.5982357638824392,-0.3988142474443304,0.0027065213792134488,-0.0018164928063482515
7.140000000000001,1,0.6,-0.4,0.598331079531524,-0.39888738627073633,0.002301191125327,-0.0015341274171852496,0.5983313719609894,-0.3988784197954928,0.0022992520665304564,-0.0015432686382881727
7.16,1,0.6,-0.4,0.5984193140112636,-0.3989462092572454,0.0024285094119203335,-0.0016190062747164068,0.5984195324102007,-0.3989375978492113,0.0024264722524737076,-0.0016287847835256518
7.18,1,0.6,-0.4,0.5985006808886464,-0.3990004538421821,0.002544862374703201,-0.0016965749164549269,0.5985008339954629,-0.39899217595640757,0.002542825256201482,-0.0017070162049675885
7.2,1,0.6,-0.4,0.5985801168060089,-0.399053411120438,0.0021630355627206763,-0.0014420237086684197,0.5985802090311394,-0.3990454646593083,0.0021613820274736448,-0.0014510570755723474
7.22,1,0.6,-0.4,0.5986600138669996,-0.39910667582778003,0.0015295724135092129,-0.001019714942797222,0.5986600478408431,-0.3990990687837858,0.001528458585209086,-0.0010262155903754486
7.24,1,0.6,-0.4,0.5987325119471942,-0.3991550078812573,0.001766076474139719,-0.0011773843162910594,0.5987324959196505,-0.3991477146290066,0.0017648609694164777,-0.0011850335594218928
7.26,1,0.6,-0.4,0.59879923496576,-0.3991994898936473,0.0018763758466101982,-0.0012509172312222122,0.5987991754552221,-0.39919249059248524,0.0018751546976018066,-0.0012591870884079374
7.28,1,0.6,-0.4,0.598865515761149,-0.3992436770905859,0.0014364658845351513,-0.0009576439233817801,0.5988654154992472,-0.3992369747602778,0.0014355840544560475,-0.0009640827501938426
7.3,1,0.6,-0.4,0.5989252104655829,-0.39928347356022054,0.0016824491695828087,-0.0011216327798507873,0.5989250758129744,-0.3992770433908006,0.0016814813010825463,-0.001129306284912342
7.32,1,0.6,-0.4,0.5989821043047073,-0.39932140278631506,0.0015561245320867487,-0.001037416354876296,0.5989819389585483,-0.39931523624353804,0.0015552879873053857,-0.0010446329343119388
7.34,1,0.6,-0.4,0.5990344981473547,-0.3993563320147578,0.001639121168171817,-0.0010927474454693348,0.5990357809467378,-0.3993514026171342,0.0014744706119289783,-0.000990425027838639
7.36,1,0.6,-0.4,0.5990869054411154,-0.39939127021060916,0.001253606318184268,-0.0008357375456978927,0.5990878113886419,-0.39938635479087486,0.001281380885671514,-0.0008607870678145769
7.38,1,0.6,-0.4,0.5991351781090458,-0.3994234519892401,0.0013288903167590974,-0.0008859268779430017,0.5991346891054061,-0.3994178479509934,0.0014728021812466865,-0.0009894544197060328
7.4,1,0.6,-0.4,0.5991818769087756,-0.3994545845224031,0.0011499503991080004,-0.0007666335996267051,0.5991816283426816,-0.3994493847429741,0.0011226046708024823,-0.0007542408270126925
7.42,1,0.6,-0.4,0.5992237354078295,-0.39948249018844845,0.001345483078617045,-0.0008969887191150952,0.5992246772401227,-0.39947830999582407,0.001211052157258384,-0.0008137270372213842
7.44,1,0.6,-0.4,0.5992650747081569,-0.39951004972200943,0.00109637026707593,-0.0007309135115271346,0.5992656909308947,-0.39950586980605357,0.0011218690493468436,-0.0007538608854219739
7.46,1,0.6,-0.4,0.5993049183986526,-0.39953661218234904,0.0009595530416067546,-0.0006397020279179447,0.5993054833536445,-0.3995326109766463,0.0009571554625243534,-0.0006432267311854215
7.48,1,0.6,-0.4,0.5993424334367515,-0.39956162220775676,0.0009262581623936741,-0.0006175054417803319,0.5993429428190772,-0.39955778630797734,0.0009249082581364518,-0.0006216028975087728
7.5,1,0.6,-0.4,0.5993760776210957,-0.39958405166399413,0.0010813868301825652,-0.0007209245535024517,0.5993765385885093,-0.39958036669744257,0.0010798311886755507,-0.0007257775460370753
7.5200000000000005,1,0.6,-0.4,0.5994099510557993,-0.3996066339538046,0.0008093197679086631,-0.0005395465121149443,0.5994095562953288,-0.399602560157316,0.0008979838893406408,-0.0006035989197422983
7.54,1,0.6,-0.4,0.5994431411107178,-0.39962876065709174,0.0006369757662702397,-0.0004246505110642694,0.5994428676234208,-0.39962495266964576,0.0006235169302404447,-0.00041914145892976186
7.5600000000000005,1,0.6,-0.4,0.5994716022659037,-0.39964773476055615,0.0009191428083039493,-0.000612761872237657,0.599471321073801,-0.39964408116238487,0.0009192880942631779,-0.0006180137254595455
7.58,1,0.6,-0.4,0.5995002906144974,-0.39966686032629245,0.0006852932700552941,-0.00045686218018782705,0.5995000056860476,-0.39966336644539036,0.0006851925662086644,-0.0004606716077190827
7.6000000000000005,1,0.6,-0.4,0.5995273630975021,-0.3996849086483026,0.0006545628524838101,-0.00043637523511384085,0.5995270755792423,-0.3996815675224398,0.0006545017545447548,-0.00044007104741647894
7.62,1,0.6,-0.4,0.5995534394826989,-0.39970229290510717,0.0005668128229807876,-0.0003778752154701692,0.5995531504696497,-0.39969910093872874,0.0005667808031483632,-0.00038111840825829496
7.640000000000001,1,0.6,-0.4,0.599576937024322,-0.3997179579328621,0.000662224325687473,-0.0004414828838728499,0.5995759853623672,-0.39971445689919033,0.0007357917626337335,-0.0004948045561442554
7.66,1,0.6,-0.4,0.5996002897653525,-0.3997335264268884,0.0005060882230536815,-0.0003373921488557582,0.5995994853441137,-0.3997302612555021,0.0004946359736660161,-0.00033265703491073585
7.68,1,0.6,-0.4,0.5996214062630179,-0.39974760409200444,0.0005833959656618912,-0.0003889306438504374,0.599620625990614,-0.3997444800163145,0.0005846558080915415,-0.0003932286079248379
7.7,1,0.6,-0.4,0.5996423817617622,-0.3997615877578396,0.00044428929912852105,-0.00029619286622880117,0.5996416308623664,-0.3997586085146926,0.0004448946166239129,-0.0002992503578558101
7.72,1,0.6,-0.4,0.599662491424056,-0.3997749941993744,0.00038675358646172303,-0.00025783572443983244,0.5996613820282264,-0.39977189478207276,0.00043034250386379813,-0.0002894844044325721
7.74,1,0.6,-0.4,0.5996806942796529,-0.39978712943644396,0.00045122737640826416,-0.00030081825104021596,0.599679704256789,-0.3997842207880542,0.0004444434783502302,-0.0002989936758584621
7.76,1,0.6,-0.4,0.5996971153679926,-0.3997980768286752,0.0005157838208266,-0.00034385588059106936,0.5996966278574491,-0.3997956067599601,0.00046564317612614314,-0.0003132795746255256
7.78,1,0.6,-0.4,0.5997139102903266,-0.39980927344356926,0.0003538884649036886,-0.000235925643389822,0.5997133612771759,-0.39980686562702905,0.0003628154161401595,-0.0002441161540058332
7.8,1,0.6,-0.4,0.5997290213349001,-0.39981934747328945,0.0004178877350036955,-0.0002785918233921339,0.5997284942299645,-0.3998170484334806,0.00041807911111793605,-0.00028132199759024756
7.82,1,0.6,-0.4,0.5997437166613293,-0.3998291443575798,0.0003533223506105576,-0.000235548233833505,0.5997432082319912,-0.39982695007191915,0.0003537860514655211,-0.00023807760394099244
7.84,1,0.6,-0.4,0.5997568932077748,-0.3998379287218808,0.0004143663959329455,-0.00027624426398894196,0.5997564021291052,-0.3998358294517945,0.0004149121143251361,-0.0002792332826382308
7.86,1,0.6,-0.4,0.5997697739392628,-0.39984651587620984,0.00035065732492649965,-0.00023377155002719807,0.5997693002818367,-0.3998445104280473,0.00035113231527318656,-0.00023632713956144025
7.88,1,0.6,-0.4,0.599781957499621,-0.39985463824978573,0.0003337115577335195,-0.0002224743718768473,0.5997815007751285,-0.39985272246698517,0.00033417596497914426,-0.0002249315701823868
7.9,1,0.6,-0.4,0.5997931808848862,-0.3998621205066326,0.00035109836378201253,-0.00023406557589085789,0.5997930566160373,-0.399860501178072,0.00031644003662695264,-0.0002130095720477461
7.92,1,0.6,-0.4,0.599804138457272,-0.39986942555489313,0.000298371408940179,-0.00019891427269142122,0.5998039485036942,-0.3998678335057753,0.00030557048717599206,-0.00020570789153319738
7.94,1,0.6,-0.4,0.5998147589757044,-0.39987650590051804,0.0002555084025488777,-0.00017033893509391454,0.5998143191593871,-0.3998748154611129,0.00028370622574663135,-0.00019100352291669814
7.96,1,0.6,-0.4,0.5998245099407611,-0.3998830065438923,0.00027428243309945977,-0.0001828549554475714,0.5998243812544776,-0.3998815901879781,0.00024202964239334462,-0.00016295717819002353
7.98,1,0.6,-0.4,0.5998342338435884,-0.3998894891457803,0.00020581972127615283,-0.0001372131475849258,0.5998340639085411,-0.3998881099425973,0.00021048875430468295,-0.0001417315272133398
8.0,1,0.6,-0.4,0.599842989759831,-0.3998953264232782,0.00024210251249673354,-0.00016140167504836989,0.5998428245802305,-0.3998940093444616,0.00024200950257454584,-0.00016296877796135797
8.02,1,0.6,-0.4,0.5998516887560483,-0.3999011257540926,0.0001842505364672148,-0.00012283369104703137,0.5998513425463295,-0.3998997457371136,0.00020480822441568125,-0.00013792784080049296
8.040000000000001,1,0.6,-0.4,0.5998598682306611,-0.39990657873717045,0.00017821593085162735,-0.0001188106206258567,0.5998595663585424,-0.39990528445814444,0.0001751011523930604,-0.00011793065855602268
8.06,1,0.6,-0.4,0.5998670671053001,-0.39991137798693227,0.00022722008489528545,-0.00015148005663209382,0.5998667746120141,-0.39991013958167426,0.00022770474316436556,-0.0001533711664603865
8.08,1,0.6,-0.4,0.5998744384639172,-0.3999162922260128,0.00015529110007935637,-0.00010352740010334018,0.5998741573061391,-0.3999151125601493,0.00015552476001517296,-0.00010476179175742707
8.1,1,0.6,-0.4,0.5998812122803336,-0.3999208081036262,0.0001676563595352093,-0.00011177090639616014,0.5998809417646107,-0.39991968292740154,0.00016791999185131884,-0.00011311989687505172
8.120000000000001,1,0.6,-0.4,0.5998876492854461,-0.39992509944037014,0.00015543120048035902,-0.00010362080036491542,0.5998873891270533,-0.399924026538427,0.00015568155881456186,-0.0001048835832636319
8.14,1,0.6,-0.4,0.5998937364798962,-0.3999291575700057,0.00014711907057207707,-9.807938041019905e-05,0.5998934863485984,-0.39992813457271753,0.0001473616568121658,-9.928600339883034e-05
8.16,1,0.6,-0.4,0.5998995992593259,-0.39993306608962753,0.00012743802617180833,-8.495868416542006e-05,0.5998993590103818,-0.3999320916126576,0.00012765294489920642,-8.60135791346927e-05
8.18,1,0.6,-0.4,0.5999048822416979,-0.3999365880778774,0.0001488887230665717,-9.925914875058388e-05,0.5999045256120913,-0.3999355731742103,0.00016308908369261355,-0.00010989942971609962
8.2,1,0.6,-0.4,0.5999100412311522,-0.39994002740418205,0.00012394413375305807,-8.262942254148517e-05,0.5999097048464693,-0.3999390635008874,0.00012384209284400927,-8.345848558541195e-05
8.22,1,0.6,-0.4,0.5999146663407915,-0.39994311081061,0.00014545133820187406,-9.696755882039783e-05,0.5999143439669092,-0.399942190079859,0.00014591886419777073,-9.834373623487415e-05
8.24,1,0.6,-0.4,0.5999193981239448,-0.39994626533271393,9.969901867494524e-05,-6.646601248279545e-05,0.5999190904632581,-0.39994538925773804,0.00010000844669169617,-6.740678008897334e-05
8.26,1,0.6,-0.4,0.599923761415662,-0.3999491741938602,0.00010596094200258921,-7.064062804335372e-05,0.5999235631529382,-0.3999484041241892,9.566516378002599e-05,-6.44843637972025e-05
8.28,1,0.6,-0.4,0.5999278762957927,-0.39995191744728237,0.00010158151504750107,-6.772101004671321e-05,0.5999275822592387,-0.39995111345970014,0.0001133026004988269,-7.637898625377504e-05
8.3,1,0.6,-0.4,0.5999319335905332,-0.39995462231044415,7.781990829058838e-05,-5.187993890071185e-05,0.5999316549145072,-0.3999538590968175,7.791432248952651e-05,-5.252712047358783e-05
8.32,1,0.6,-0.4,0.599935513585511,-0.39995700897376407,0.00010111530350196546,-6.741020236531586e-05,0.5999352471371292,-0.3999562810360394,0.00010146511118513946,-6.840965549990106e-05
8.34,1,0.6,-0.4,0.5999390112503906,-0.39995934075035183,8.40235455096261e-05,-5.6015697037772524e-05,0.5999387569110217,-0.39995864756117633,8.431444846718206e-05,-5.685067355652024e-05
8.36,1,0.6,-0.4,0.5999420482925847,-0.3999613654451491,0.00010956773509462198,-7.304515674070276e-05,0.5999418045826372,-0.3999607026626172,0.00010995141947921921,-7.414254630096553e-05
8.38,1,0.6,-0.4,0.5999452500128151,-0.3999634999253039,6.901019720749468e-05,-4.600679817126467e-05,0.5999450799506273,-0.39996291145953317,6.232881620121117e-05,-4.203252403417977e-05
8.4,1,0.6,-0.4,0.5999479735952785,-0.39996531564694726,9.866963105038817e-05,-6.57797540473317e-05,0.599947884960056,-0.39996480321293587,9.06000865373846e-05,-6.110257270633412e-05
8.42,1,0.6,-0.4,0.599950861328699,-0.3999672408025621,6.046815831824148e-05,-4.031210557258434e-05,0.5999507611139202,-0.399966743086772,6.214955124406174e-05,-4.19179713708126e-05
8.44,1,0.6,-0.4,0.599953446602731,-0.39996896431858436,7.290913632691104e-05,-4.86060909095868e-05,0.5999533502279398,-0.3999684894973643,7.297616517636801e-05,-4.9224004899399085e-05
8.46,1,0.6,-0.4,0.5999560163210407,-0.39997067746412523,5.5688803028260125e-05,-3.7125868709826995e-05,0.5999559235423166,-0.3999702253792124,5.576743453002131e-05,-3.761913490728935e-05
8.48,1,0.6,-0.4,0.5999584422120101,-0.3999722947247725,5.283488730184471e-05,-3.522325821885865e-05,0.5999583529276977,-0.399971864298375,5.291102586429258e-05,-3.569505019407164e-05
8.5,1,0.6,-0.4,0.5999606289565945,-0.39997375255449635,6.162615796158344e-05,-4.108410532781617e-05,0.5999605517313279,-0.3999733477764949,6.0736925573928735e-05,-4.0977826162769473e-05
8.52,1,0.6,-0.4,0.5999626560546342,-0.3999751039531902,6.333693470511603e-05,-4.22246231568061e-05,0.599962569815973,-0.39997470942939933,6.471143970473991e-05,-4.3662536508620384e-05
8.540000000000001,1,0.6,-0.4,0.5999647267013966,-0.39997648438436595,4.364058765601864e-05,-2.9093725128964687e-05,0.5999646442213421,-0.3999761091835819,4.367190476088634e-05,-2.9468768339455803e-05
8.56,1,0.6,-0.4,0.5999666720243989,-0.39997778126636835,4.2388659772359116e-05,-2.82591065325008e-05,0.5999665927850897,-0.39997742412638604,4.246010404557882e-05,-2.8653255037935227e-05
8.58,1,0.6,-0.4,0.5999684257249601,-0.3999789504000765,4.942181159191261e-05,-3.294787440843647e-05,0.5999683078429782,-0.3999785815825111,5.4132737543406695e-05,-3.653315639741937e-05
8.6,1,0.6,-0.4,0.5999701752777609,-0.39998011676861117,3.7028938570958514e-05,-2.4685959061269622e-05,0.59997006405538,-0.3999797668984996,3.699789102905998e-05,-2.4970988536385588e-05
8.620000000000001,1,0.6,-0.4,0.599971744471657,-0.39998116289787594,4.424548256982963e-05,-2.949698839384632e-05,0.5999716380225631,-0.39998082929544715,4.438379703017997e-05,-2.9958239889171095e-05
8.64,1,0.6,-0.4,0.5999732703585337,-0.39998218015579434,3.755597858352833e-05,-2.5037319067857527e-05,0.5999731686353365,-0.39998186250528633,3.7672265863743226e-05,-2.5429966185631925e-05
8.66,1,0.6,-0.4,0.5999747187626726,-0.39998314575855415,3.4981195107551544e-05,-2.3320796755382442e-05,0.5999745864891126,-0.39998281967170896,3.898991004722824e-05,-2.6321447312578627e-05
8.68,1,0.6,-0.4,0.599976113579711,-0.39998407563658034,3.0319249965091166e-05,-2.0212833331348726e-05,0.5999759935120959,-0.39998376959710363,2.98081137985462e-05,-2.0124464488915916e-05
8.700000000000001,1,0.6,-0.4,0.5999773406557961,-0.39998489368730433,3.873383252153001e-05,-2.5822555020427185e-05,0.5999772256807752,-0.39998460153760357,3.893048395052501e-05,-2.628532169265778e-05
8.72,1,0.6,-0.4,0.5999786381842324,-0.39998575870626246,2.1911948407518644e-05,-1.4607965619953603e-05,0.5999785289249002,-0.3999854815308298,2.2008065333666005e-05,-1.486059679400159e-05
8.74,1,0.6,-0.4,0.5999797612582646,-0.3999865074222845,3.178554601768885e-05,-2.1190364025133746e-05,0.5999796857228218,-0.3999862627018041,2.8734119905227118e-05,-1.9403813599293274e-05
8.76,1,0.6,-0.4,0.5999808827323794,-0.3999872550716949,2.3731751816753743e-05,-1.58211678850384e-05,0.5999808058508769,-0.39998701916730955,2.433546448614432e-05,-1.643470287124478e-05
8.78,1,0.6,-0.4,0.5999819140906009,-0.3999879426438431,2.5524792633471738e-05,-1.7016528433451417e-05,0.5999818444048677,-0.3999877205969194,2.5194757001613388e-05,-1.7016355852038714e-05
8.8,1,0.6,-0.4,0.5999829346191952,-0.3999886229962397,1.9168752104087305e-05,-1.2779168078678668e-05,0.5999828454304954,-0.3999883967318208,2.1757580712586377e-05,-1.469601198631973e-05
8.82,1,0.6,-0.4,0.5999838549441299,-0.3999892365461966,2.2822535281658007e-05,-1.5215023533108468e-05,0.5999837736298904,-0.3999890237252393,2.2517270646303655e-05,-1.5210336385249393e-05
8.84,1,0.6,-0.4,0.5999847298439371,-0.3999898198127352,2.1124256874366365e-05,-1.4082837921588348e-05,0.5999846713277348,-0.3999896301611446,1.9107641643804907e-05,-1.290812701885101e-05
8.86,1,0.6,-0.4,0.5999855571868343,-0.39999037137466703,1.9995786334978116e-05,-1.3330524232796695e-05,0.5999854977577933,-0.39999018849596757,2.0451006352839585e-05,-1.3816689054717626e-05
8.88,1,0.6,-0.4,0.5999863540286994,-0.39999090260257747,1.7320786268266997e-05,-1.154719085268846e-05,0.5999862974015948,-0.3999907287749211,1.737398737894358e-05,-1.1738746770795228e-05
8.9,1,0.6,-0.4,0.5999870902798634,-0.3999913934366872,1.8212639826438448e-05,-1.214175989061421e-05,0.599987036212555,-0.39999122799086345,1.827612115816446e-05,-1.2349229329269157e-05
8.92,1,0.6,-0.4,0.5999878025887667,-0.3999918683092897,1.54765435649018e-05,-1.0317695724992512e-05,0.5999877510263436,-0.3999917110284183,1.5530979254760324e-05,-1.0495123955357386e-05
8.94,1,0.6,-0.4,0.5999884606839849,-0.39999230703943556,1.627942351672268e-05,-1.0852949016360719e-05,0.599988411461534,-0.39999215735403304,1.6337321359437273e-05,-1.1040866744789143e-05
8.96,1,0.6,-0.4,0.5999890859892641,-0.399992723909622,1.5099246049615767e-05,-1.0066164040504685e-05,0.5999890238604625,-0.39999257124761967,1.6837261138200055e-05,-1.1379606624950522e-05
8.98,1,0.6,-0.4,0.5999896881381769,-0.3999931253422308,1.3089005241898044e-05,-8.726003497681878e-06,0.5999896315561046,-0.3999929819929288,1.287427242180339e-05,-8.701832335120813e-06
9.0,1,0.6,-0.4,0.5999902307394341,-0.39999348707640264,1.529196541251443e-05,-1.0194643611653384e-05,0.5999901767182879,-0.3999933505002208,1.537130834546041e-05,-1.0390391232231386e-05
9.02,1,0.6,-0.4,0.599990772062647,-0.3999938479585448,1.1456978461131528e-05,-7.637985638849626e-06,0.5999907206722136,-0.3999937182177509,1.1512465676537242e-05,-7.782554126268756e-06
9.040000000000001,1,0.6,-0.4,0.5999912575814734,-0.39999417163776274,1.3689841345428111e-05,-9.126560895134084e-06,0.5999911969445855,-0.39999404020696255,1.5048395016127591e-05,-1.0173666554928046e-05
9.06,1,0.6,-0.4,0.5999917401588872,-0.39999449335603887,1.045805832545349e-05,-6.9720388912956205e-06,0.5999916722327596,-0.3999943615539624,1.1669247319982812e-05,-7.889708588997013e-06
9.08,1,0.6,-0.4,0.5999921747801144,-0.3999947831035239,1.2249475929426712e-05,-8.166317294356143e-06,0.5999921122908876,-0.39999465910399673,1.2102402931681022e-05,-8.18319836018433e-06
9.1,1,0.6,-0.4,0.5999926083829169,-0.39999507217205904,9.177081167467682e-06,-6.118054119642197e-06,0.5999925397446683,-0.39999494815285996,1.0279638014247527e-05,-6.9512272022446975e-06
9.120000000000001,1,0.6,-0.4,0.5999930071550278,-0.39999533802013315,9.869069478911363e-06,-6.579379658097975e-06,0.5999929436640438,-0.3999952213082625,9.76364589842793e-06,-6.60280632697012e-06
9.14,1,0.6,-0.4,0.5999933943281167,-0.399995596135526,8.235052456652403e-06,-5.490034977566338e-06,0.5999933415164624,-0.3999954903812562,7.479206349074452e-06,-5.0583049398846e-06
